PAID;POINT_OF_SALE;EVENT_ID;YEAR;MONTH;N_SUBSCRIPTIONS;PRICE;PHONE_NUMBER;PROP_CONBINI;PAYMENT_TYPE;FAV_GENRE;AGE;DAYS_FROM_PROMO;BOOKS_PAID;N_TRANSACTIONS;N_ITEMS;DATE_LAST_PURCHASE;CUSTOMER_SINCE;MAIL;SUBSCR_CANC;MARGIN
YES;BO;INN05330;2018;MAR;1;12.779;0;0,0;Card;;;27.0;4.0;2.0;2;13/02/2018;03/10/2017;0;0;36.37095450460333
YES;MI;INN29823;2018;APR;1;11.833;0;0,0;Card;Shonen;19;9.0;5.0;3.0;2;16/03/2018;29/09/2017;0;0;59.101166566339494
YES;RM;INN00235;2018;JUN;1;12.51;1;0,0;Card;Shonen;15;23.0;;;3;01/01/0001;01/01/9999;1;0;
YES;BO;INN10975;2018;FEB;3;6.232;0;0,0;Card;Shonen;17;16.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN26904;2018;MAR;1;6.349;0;0,0;Card;Shonen;<=10;14.0;2.0;1.0;2;13/01/2018;13/01/2018;0;1;27.741015708680006
YES;NA;INN09407;2018;FEB;0;6.0;0;0,33333;Cash;Shonen;<=10;2.0;3.0;1.0;3;13/11/2017;13/11/2017;0;0;26.30290360074044
NO;RM;INN03753;2018;SEP;0;11.61;0;0,5;Card;Shonen;26;25.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN22313;2018;APR;0;7.5;0;0,0;Cash;Shonen;30+;2.0;8.0;3.0;2;08/02/2018;30/06/2017;0;0;82.25873447222594
YES;RM;INN26301;2018;MAR;0;8.8;0;0,5;Coupon;Shonen;15;9.0;2.0;2.0;2;08/03/2018;06/07/2017;0;0;26.94137960315401
YES;RM;INN36193;2018;MAR;1;7.109999999999999;0;0,0;Card;Shojo;;29.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN35666;2018;SEP;1;11.745000000000001;0;0,33333;Card;Shonen;22;7.0;1.0;1.0;3;22/07/2018;22/07/2018;0;0;6.783954093347717
YES;NA;INN27721;2018;APR;1;24.48;0;0,42857;Card;Shonen;20;19.0;1.0;1.0;7;17/04/2018;17/04/2018;0;1;8.23572324627634
YES;BO;INN07049;2018;FEB;0;10.0;0;0,66667;Coupon;Shonen;23;1.0;2.0;2.0;3;17/01/2018;01/06/2017;0;0;18.313773994860515
YES;BO;INN06732;2018;JAN;1;8.607;0;0,0;Card;Shonen;15;21.0;1.0;1.0;2;11/12/2017;11/12/2017;0;0;8.743475339902577
YES;RM;INN07627;2018;JUL;1;6.8;0;0,5;Cash;Shonen;23;27.0;2.0;2.0;2;21/02/2018;01/12/2017;0;1;20.38741808185588
YES;BO;INN35806;2018;FEB;2;13.9;0;0,25;Card;Shonen;23;1.0;3.0;1.0;4;25/01/2018;25/01/2018;0;2;31.765470827708256
YES;BO;INN23887;2018;JUN;1;12.9;0;0,0;Card;Shojo;23;17.0;5.0;2.0;2;07/06/2018;31/01/2018;0;0;57.20087853766708
NO;BO;INN15085;2018;SEP;0;14.4;0;0,0;Cash;Shonen;;27.0;;;2;01/01/0001;01/01/9999;0;0;
YES;RM;INN18085;2018;JAN;1;6.0;0;0,5;Cash;Shonen;15;13.0;5.0;1.0;4;12/12/2017;12/12/2017;0;0;53.12175288360805
YES;BO;INN30419;2018;FEB;0;9.5;1;0,0;Card;Shonen;<=10;7.0;5.0;3.0;1;26/01/2018;23/08/2017;1;0;58.6727531078635
YES;BO;INN14004;2018;MAY;1;11.61;0;0,5;Card;Shojo;22;6.0;9.0;3.0;4;04/04/2018;18/07/2017;0;0;88.86594355028079
YES;BO;INN19645;2018;SEP;1;8.914;0;0,0;Cash;;23;13.0;;;2;01/01/0001;01/01/9999;0;0;
YES;NA;INN12734;2018;SEP;1;18.4;0;0,6;Card;Shonen;20;5.0;3.0;3.0;5;28/08/2018;13/02/2018;0;0;37.12293532278407
YES;BO;INN16371;2018;MAY;0;10.9;0;0,33333;Coupon;Shonen;20;31.0;3.0;2.0;3;03/05/2018;08/01/2018;0;0;20.432144410788887
YES;BO;INN28670;2018;APR;0;6.933;0;0,33333;Card;Shonen;26;5.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN06051;2018;APR;1;10.92;0;0,0;Card;Shonen;21;10.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN08140;2018;FEB;0;8.6;0;0,5;Coupon;Shonen;24;10.0;3.0;2.0;2;28/01/2018;02/07/2017;0;0;25.850353283152323
YES;RM;INN31638;2018;SEP;1;10.564;0;0,33333;Card;Shonen;<=10;6.0;5.0;4.0;3;15/08/2018;23/02/2018;0;0;63.05226781874998
YES;BO;INN20270;2018;OCT;0;13.23;0;0,0;Card;Shonen;11;30.0;5.0;2.0;2;05/06/2018;05/12/2017;0;1;62.287543675341155
YES;BO;INN20441;2018;FEB;0;8.5;0;0,5;Card;Shonen;11;26.0;8.0;6.0;2;20/02/2018;04/10/2017;0;0;68.33105046696342
YES;BO;INN27110;2018;SEP;2;7.5;0;0,0;Cash;Shonen;17;21.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN10814;2018;FEB;1;8.655;0;0,25;Card;Shonen;20;13.0;;;4;01/01/0001;01/01/9999;0;0;
YES;RM;INN27243;2018;OCT;2;13.85;0;0,0;Card;Shonen;23;2.0;;;2;01/01/0001;01/01/9999;1;0;
YES;MI;INN04515;2018;JUN;0;14.0;0;0,0;Cash;Shonen;11;2.0;5.0;2.0;2;03/05/2018;03/11/2017;0;0;57.48837273544149
NO;MI;INN02392;2018;OCT;1;10.53;0;0,25;Card;Shonen;14;13.0;3.0;2.0;4;30/12/2017;23/06/2017;0;1;30.54938648905048
YES;BO;INN36005;2018;APR;2;7.723000000000001;0;0,0;Card;Shonen;14;19.0;1.0;1.0;2;07/10/2017;07/10/2017;0;3;7.72744587462117
YES;BO;INN28920;2018;SEP;2;14.940000000000001;0;0,33333;Card;Shonen;23;14.0;;;3;01/01/0001;01/01/9999;0;0;
YES;NA;INN11474;2018;FEB;0;8.1;0;0,33333;Card;Shojo;22;13.0;3.0;1.0;3;23/01/2018;23/01/2018;0;0;31.212026225568447
YES;NA;INN33900;2018;APR;1;9.945;0;0,33333;Card;Shonen;22;23.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN10958;2018;MAR;2;9.35;0;0,0;Card;Shonen;20;4.0;5.0;2.0;2;15/01/2018;24/09/2017;0;1;58.54009168620237
NO;RM;INN16942;2018;FEB;1;10.6;0;0,0;Card;Shonen;;20.0;2.0;2.0;4;04/02/2018;20/09/2017;0;0;18.172961064364337
YES;NA;INN32922;2018;FEB;2;13.3;0;0,4;Card;Shonen;18;1.0;1.0;1.0;5;28/01/2018;28/01/2018;0;5;9.710418012004483
YES;RM;INN13332;2018;OCT;1;12.0;0;0,5;Card;Shonen;18;24.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN18949;2018;JAN;0;8.625;0;0,0;Card;Shonen;<=10;23.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN20899;2018;APR;1;11.879999999999999;0;0,33333;Card;Shonen;21;18.0;2.0;2.0;3;13/02/2018;16/09/2017;0;0;16.448248028004965
YES;BO;INN12971;2018;FEB;0;9.1;0;0,5;Card;Shonen;17;9.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN15583;2018;JAN;1;6.0;0;0,33333;Cash;Shonen;18;21.0;3.0;2.0;3;27/11/2017;26/05/2017;0;0;23.552110426381702
YES;BO;INN17544;2018;OCT;2;8.338;0;0,0;Card;Shonen;22;6.0;;;2;01/01/0001;01/01/9999;0;0;
YES;NA;INN19123;2018;FEB;1;7.5;0;0,5;Card;Shojo;12;16.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN30768;2018;AUG;1;7.225;0;0,0;Cash;Shonen;23;2.0;8.0;3.0;2;23/02/2018;06/11/2017;0;0;112.28427647498121
YES;NA;INN20119;2018;AUG;1;9.629999999999999;0;0,33333;Card;Shonen;<=10;13.0;;;3;01/01/0001;01/01/9999;0;0;
YES;MI;INN20246;2018;MAR;0;5.6;0;0,0;Cash;Shonen;15;28.0;3.0;3.0;1;21/03/2018;24/12/2017;0;0;38.675292012022496
YES;BO;INN09735;2018;JAN;1;8.9;0;0,33333;Card;Shonen;29;24.0;8.0;3.0;3;28/12/2017;15/07/2017;0;1;82.28578217539146
YES;BO;INN16581;2018;APR;0;8.704;0;0,5;Cash;Shonen;19;10.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN06454;2018;MAR;0;9.0;0;0,0;Card;Shojo;25;23.0;8.0;7.0;1;22/03/2018;22/06/2017;0;0;64.3461480693069
YES;RM;INN31057;2018;SEP;2;13.9;0;0,6;Card;Shonen;<=10;2.0;;;5;01/01/0001;01/01/9999;0;0;
YES;BO;INN31787;2018;JUN;0;9.0;0;0,0;Cash;Shonen;20;19.0;;;1;01/01/0001;01/01/9999;0;0;
YES;BO;INN05518;2018;MAY;0;11.61;0;0,0;Card;Shonen;16;20.0;4.0;2.0;2;08/04/2018;31/10/2017;0;0;37.99060186430801
YES;BO;INN30106;2018;OCT;0;9.629999999999999;0;0,33333;Cash;Shonen;14;28.0;5.0;3.0;3;18/09/2018;12/04/2018;0;0;53.82549197339526
YES;BO;INN27397;2018;MAR;0;8.55;0;0,0;Card;Shojo;13;21.0;;;1;01/01/0001;01/01/9999;0;0;
YES;BO;INN03935;2018;APR;0;11.4;0;0,0;Card;Shonen;23;3.0;;;1;01/01/0001;01/01/9999;0;0;
YES;BO;INN18183;2018;AUG;0;8.8;0;0,5;Card;Shojo;14;3.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN05580;2018;MAY;0;10.795;0;0,0;Card;Shonen;19;23.0;1.0;1.0;2;25/01/2018;25/01/2018;0;0;7.05135647241148
YES;NA;INN15215;2018;SEP;1;9.9;0;0,0;Card;Shojo;13;30.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN12043;2018;OCT;2;12.9;0;0,0;Card;Shonen;16;15.0;2.0;1.0;2;14/09/2018;14/09/2018;0;0;27.510956612576326
YES;BO;INN23520;2018;AUG;0;8.5;0;0,33333;Cash;Shonen;<=10;19.0;2.0;2.0;3;27/06/2018;23/12/2017;0;0;21.883242826891248
YES;NA;INN19751;2018;MAR;1;8.0;0;0,33333;Coupon;Shonen;<=10;5.0;5.0;2.0;3;16/02/2018;19/09/2017;0;0;37.04285266389646
YES;BO;INN13936;2018;SEP;1;14.2;1;0,5;Card;Shonen;15;18.0;2.0;1.0;4;25/08/2018;25/08/2018;1;0;20.78873667789125
NO;RM;INN08183;2018;JUN;0;13.0;0;0,5;Cash;Shonen;17;16.0;3.0;2.0;2;10/12/2017;28/06/2017;0;0;22.593912494078715
YES;BO;INN30239;2018;APR;1;11.879999999999999;0;0,0;Card;Shonen;27;29.0;1.0;1.0;2;24/03/2018;24/03/2018;0;0;11.04753944504852
YES;RM;INN35028;2018;MAR;1;0.0;0;0,0;Coupon;Shonen;22;27.0;21.0;9.0;1;27/03/2018;16/12/2016;1;0;203.76462544455833
YES;RM;INN32927;2018;MAY;1;11.135;0;0,0;Card;Shonen;13;8.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN18247;2018;MAR;0;10.1;0;0,0;Card;Shonen;25;29.0;;;2;01/01/0001;01/01/9999;0;0;
YES;RM;INN26912;2018;JUL;0;10.225;0;0,0;Cash;;14;20.0;;;2;01/01/0001;01/01/9999;0;0;
NO;BO;INN08587;2018;OCT;0;12.333;0;0,0;Cash;Shonen;11;4.0;;;3;01/01/0001;01/01/9999;0;0;
YES;RM;INN09351;2018;OCT;1;19.080000000000002;0;0,33333;Card;Shonen;;21.0;2.0;1.0;6;11/08/2018;11/08/2018;0;1;16.791024415308705
YES;BO;INN17384;2018;MAY;3;15.044999999999998;0;0,5;Card;Shonen;15;30.0;2.0;1.0;6;26/02/2018;26/02/2018;0;3;21.064859615279317
NO;BO;INN12142;2018;MAY;0;12.5;0;0,5;Card;Shonen;18;6.0;1.0;1.0;2;28/04/2018;28/04/2018;0;0;11.365346463635085
YES;BO;INN11766;2018;AUG;1;6.742;0;0,5;Card;Shonen;17;3.0;;;4;01/01/0001;01/01/9999;0;0;
YES;RM;INN17948;2018;JUN;1;14.040000000000001;0;0,0;Card;Shonen;20;25.0;3.0;1.0;2;27/02/2018;27/02/2018;0;1;31.660874889495773
YES;NA;INN05438;2018;JUN;1;8.075;0;0,5;Card;Shojo;17;12.0;6.0;2.0;4;06/02/2018;05/08/2017;0;0;69.82963325669556
YES;MI;INN23042;2018;AUG;1;15.209999999999999;0;0,0;Card;Shonen;19;8.0;3.0;1.0;3;30/04/2018;30/04/2018;0;2;33.063782616083905
NO;BO;INN36249;2018;JUL;0;11.5;0;0,0;Cash;;24;31.0;6.0;2.0;2;12/10/2017;25/04/2017;0;0;69.51081696910052
YES;BO;INN15068;2018;JUN;0;8.9;0;0,0;Coupon;Shonen;16;19.0;8.0;6.0;1;08/05/2018;12/03/2017;0;0;84.15942985583136
YES;RM;INN32419;2018;MAY;2;10.158;0;0,33333;Card;Shonen;<=10;2.0;2.0;1.0;3;12/01/2018;12/01/2018;0;0;18.63401065710415
YES;BO;INN05779;2018;OCT;0;9.5;0;0,0;Cash;Shonen;18;29.0;9.0;6.0;1;22/09/2018;07/04/2018;0;0;95.50282722710418
YES;BO;INN06555;2018;FEB;1;8.7;0;0,33333;Cash;Shonen;20;25.0;;;3;01/01/0001;01/01/9999;0;0;
YES;MI;INN06239;2018;OCT;2;13.23;0;0,0;Card;Shonen;25;31.0;1.0;1.0;2;18/07/2018;18/07/2018;0;0;11.669210053178459
YES;BO;INN03073;2018;OCT;1;7.276000000000001;0;0,0;Cash;Shonen;;29.0;1.0;1.0;1;19/04/2018;19/04/2018;1;0;14.110212284466346
YES;BO;INN24760;2018;MAR;0;5.8;0;0,0;Cash;Shonen;<=10;30.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN16879;2018;MAR;1;11.2;0;0,0;Card;Shonen;;3.0;8.0;3.0;2;10/02/2018;04/04/2017;0;0;77.97792674176675
YES;BO;INN10725;2018;AUG;0;15.1;0;0,0;Card;Shonen;13;24.0;3.0;2.0;2;26/07/2018;11/11/2017;0;0;21.292295124247612
YES;BO;INN30933;2018;MAY;1;11.43;0;0,0;Card;Shonen;19;15.0;3.0;2.0;1;18/01/2018;09/07/2017;0;0;38.85136664593646
YES;BO;INN05888;2018;MAR;2;8.245000000000001;0;0,0;Card;Shonen;14;14.0;5.0;2.0;2;16/01/2018;13/09/2017;0;0;55.34123757960152
YES;RM;INN10141;2018;MAR;0;6.3;0;0,33333;Cash;Shonen;15;30.0;1.0;1.0;3;31/01/2018;31/01/2018;0;0;10.70905038474908
NO;MI;INN04064;2018;JUN;1;11.2;0;0,25;Card;;18;18.0;1.0;1.0;4;05/10/2017;05/10/2017;0;1;8.554631700097639
YES;BO;INN31389;2018;MAY;0;13.0;0;0,5;Coupon;Shonen;20;31.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN19855;2018;SEP;0;0.0;0;0,0;Coupon;Shonen;21;15.0;3.0;3.0;1;11/09/2018;11/12/2017;0;0;24.385070358200025
YES;BO;INN28104;2018;MAR;1;11.28;0;0,0;Card;Shonen;18;29.0;3.0;2.0;3;08/02/2018;08/08/2017;0;0;38.61327140048093
YES;NA;INN14005;2018;JUL;1;9.690000000000001;0;0,5;Cash;Shonen;15;6.0;7.0;2.0;6;23/03/2018;13/10/2017;0;0;78.77338465118672
YES;RM;INN27695;2018;JUL;0;12.78;0;0,0;Card;Shonen;18;8.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN04075;2018;MAY;0;10.6;0;0,5;Coupon;Shonen;13;28.0;122.0;66.0;2;23/05/2018;11/03/2017;0;0;916.295306127137
YES;BO;INN07023;2018;MAY;1;12.6;0;0,0;Cash;;15;7.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN15425;2018;SEP;1;11.9;0;0,5;Coupon;Shonen;;2.0;5.0;3.0;2;26/08/2018;04/01/2018;1;0;54.33441240868585
NO;NA;INN30770;2018;APR;0;13.14;0;0,0;Card;Shonen;20;8.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN03638;2018;MAR;2;20.1;0;0,33333;Card;Shonen;21;18.0;6.0;2.0;6;18/03/2018;18/12/2017;0;2;54.57680009431741
YES;BO;INN35553;2018;JUL;1;12.33;0;0,5;Card;Shonen;21;4.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN09446;2018;OCT;0;8.9;0;0,5;Coupon;Shonen;20;9.0;5.0;3.0;2;03/10/2018;17/06/2018;0;0;88.79233875427978
NO;BO;INN04812;2018;OCT;0;9.629999999999999;0;0,0;Card;Shonen;17;22.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN06576;2018;JUL;0;7.225;0;0,5;Cash;Shonen;24;3.0;;;4;01/01/0001;01/01/9999;1;0;
YES;MI;INN19155;2018;SEP;0;10.7;0;0,33333;Cash;Shonen;21;3.0;2.0;1.0;3;10/08/2018;10/08/2018;0;0;18.5677924499212
YES;MI;INN10284;2018;AUG;0;13.9;0;0,0;Card;Shojo;;10.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN30458;2018;SEP;0;8.6;0;0,66667;Cash;;19;8.0;3.0;2.0;3;20/06/2018;14/02/2018;0;0;26.943465709014298
YES;BO;INN28515;2018;APR;0;10.5;0;0,0;Cash;;22;23.0;6.0;3.0;2;03/02/2018;25/05/2017;0;0;76.8465316643041
YES;BO;INN12082;2018;JAN;1;10.0;0;0,33333;Card;Shonen;14;26.0;3.0;3.0;3;26/01/2018;25/06/2017;0;0;29.609178629485505
YES;RM;INN14113;2018;JUN;0;8.075;0;0,0;Cash;Shonen;;17.0;1.0;1.0;2;17/06/2018;17/06/2018;0;0;11.178471949033515
YES;BO;INN31418;2018;APR;1;10.28;0;0,33333;Card;Shonen;16;2.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN03537;2018;SEP;0;16.0;0;0,0;Coupon;Shonen;15;14.0;1.0;1.0;2;14/09/2018;14/09/2018;0;0;9.813202623156396
YES;BO;INN09690;2018;OCT;0;12.147;0;0,0;Card;Shonen;27;30.0;2.0;1.0;3;02/10/2018;02/10/2018;0;0;22.48563514981477
YES;BO;INN05059;2018;FEB;0;8.7;0;0,5;Cash;Shonen;24;24.0;3.0;2.0;4;20/02/2018;07/09/2017;0;0;39.33638295246502
YES;BO;INN30160;2018;JUN;0;11.0;0;0,5;Cash;Shonen;13;7.0;;;2;01/01/0001;01/01/9999;0;0;
NO;MI;INN14602;2018;FEB;0;6.0;0;0,0;Cash;Shonen;23;15.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN22919;2018;MAY;1;9.228;0;0,5;Card;Shonen;17;3.0;1.0;1.0;4;12/03/2018;12/03/2018;0;0;11.493131005647173
YES;BO;INN23641;2018;OCT;0;9.5;0;0,5;Coupon;Shonen;22;7.0;3.0;3.0;2;23/09/2018;15/09/2017;0;0;38.5430931382816
YES;RM;INN30346;2018;MAY;1;12.690000000000001;0;0,33333;Card;Shonen;20;19.0;5.0;1.0;3;07/02/2018;07/02/2018;0;3;32.92223432404182
YES;BO;INN04999;2018;MAR;1;7.31;0;0,33333;Card;Shojo;18;4.0;2.0;1.0;3;23/01/2018;23/01/2018;0;0;22.816494948909213
YES;MI;INN24658;2018;APR;0;9.629999999999999;0;0,0;Card;Shonen;21;10.0;1.0;1.0;2;19/12/2017;19/12/2017;0;0;9.311778821786453
YES;BO;INN26755;2018;MAY;0;13.5;0;0,5;Cash;Shonen;15;31.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN27297;2018;MAR;0;7.92;0;0,5;Card;Shonen;12;21.0;5.0;2.0;4;24/01/2018;16/09/2017;0;0;58.23195109260826
YES;RM;INN27885;2018;AUG;1;13.05;0;0,0;Card;Shonen;17;25.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN17512;2018;MAR;0;7.13;0;0,5;Cash;;14;30.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN05643;2018;FEB;0;8.7;0;0,5;Card;Shonen;<=10;1.0;5.0;2.0;4;13/10/2017;19/12/2016;0;0;48.17760256346446
YES;BO;INN26682;2018;JUL;1;10.35;1;0,0;Card;Shojo;25;1.0;1.0;1.0;2;05/02/2018;05/02/2018;1;0;13.47054427480047
YES;BO;INN17196;2018;OCT;1;9.513;0;0,0;Card;Shonen;14;8.0;3.0;1.0;3;08/02/2018;08/02/2018;0;0;26.00120728505608
YES;NA;INN19703;2018;JUL;1;11.879999999999999;0;0,0;Card;Shonen;16;11.0;5.0;3.0;2;25/04/2018;26/08/2017;0;1;39.550505838761566
NO;MI;INN30952;2018;OCT;0;10.0;0;0,6;Cash;Shonen;21;24.0;3.0;1.0;5;12/01/2018;12/01/2018;0;0;40.79451891956443
YES;BO;INN23305;2018;FEB;0;4.867;0;0,0;Cash;Shonen;18;15.0;1.0;1.0;2;01/01/2018;01/01/2018;1;0;11.146177169388384
YES;BO;INN24806;2018;JUN;0;9.0;0;0,66667;Cash;;<=10;27.0;2.0;1.0;3;14/10/2017;14/10/2017;0;0;28.377992939423844
YES;BO;INN04281;2018;MAR;0;7.5;0;0,0;Cash;Shonen;<=10;29.0;5.0;3.0;2;10/02/2018;28/04/2017;0;0;30.70743354139117
YES;BO;INN31920;2018;APR;1;7.1;0;0,0;Cash;Shonen;20;28.0;8.0;4.0;2;30/12/2017;22/06/2017;0;1;75.37569794748487
YES;BO;INN21843;2018;OCT;2;10.8;0;0,33333;Card;Shojo;11;2.0;3.0;1.0;3;20/08/2018;20/08/2018;0;0;27.99837399097736
YES;BO;INN19014;2018;FEB;0;6.8;1;0,0;Coupon;Shonen;22;15.0;5.0;2.0;1;08/02/2018;20/09/2017;1;0;47.546216632081666
YES;BO;INN04982;2018;MAR;2;10.9;0;0,0;Card;Shonen;12;18.0;4.0;2.0;2;14/03/2018;20/08/2017;0;0;25.733472185009255
YES;BO;INN32560;2018;SEP;1;6.7;1;0,66667;Coupon;Shonen;13;29.0;15.0;5.0;3;25/09/2018;04/10/2017;1;0;77.53499568708297
YES;RM;INN34169;2018;OCT;1;11.704;0;0,0;Card;Shonen;12;12.0;6.0;2.0;2;05/10/2018;02/06/2018;0;0;60.82926803599729
YES;BO;INN30185;2018;AUG;1;10.8;0;0,5;Card;Shojo;;7.0;1.0;1.0;4;16/06/2018;16/06/2018;0;0;8.633723526323655
YES;BO;INN29693;2018;MAY;0;8.075;0;0,33333;Cash;Shonen;23;11.0;1.0;1.0;3;02/01/2018;02/01/2018;0;0;14.343977575322903
YES;NA;INN27395;2018;JAN;0;7.5;0;0,0;Card;Shojo;;30.0;3.0;1.0;2;19/01/2018;19/01/2018;0;0;30.651164014695937
YES;BO;INN07206;2018;JUN;0;9.0;0;0,75;Cash;;20;27.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN35846;2018;AUG;1;17.625;1;0,0;Card;;25;18.0;4.0;1.0;3;01/05/2018;01/05/2018;1;0;28.59677612177336
YES;BO;INN35272;2018;SEP;1;12.51;0;0,5;Card;Shojo;19;27.0;2.0;1.0;4;25/08/2018;25/08/2018;0;1;19.371122785196057
YES;BO;INN25862;2018;MAY;2;0.0;0;0,5;Coupon;Shonen;;10.0;245.0;120.0;2;09/05/2018;01/02/2014;0;1;3068.528961899449
YES;NA;INN07842;2018;APR;0;9.09;0;0,0;Card;Shonen;<=10;2.0;3.0;2.0;1;04/12/2017;16/07/2017;0;0;29.243876642888395
YES;MI;INN35356;2018;FEB;2;9.2;0;0,0;Card;Shonen;21;27.0;1.0;1.0;1;26/02/2018;26/02/2018;0;1;13.165561031912063
YES;BO;INN03893;2018;AUG;1;13.77;0;0,25;Card;Shonen;12;24.0;3.0;1.0;4;13/05/2018;13/05/2018;0;1;23.575113554094827
YES;MI;INN21895;2018;AUG;1;9.495000000000001;0;0,0;Card;Shonen;20;12.0;4.0;2.0;2;26/09/2017;19/01/2017;0;0;41.584520275446344
YES;BO;INN35603;2018;OCT;1;10.095;0;0,0;Card;Shonen;18;27.0;6.0;2.0;2;21/09/2018;17/06/2018;0;0;88.21798364098524
NO;BO;INN24516;2018;SEP;1;8.075;0;0,5;Cash;Shonen;27;23.0;5.0;2.0;4;20/05/2018;12/10/2017;0;0;37.75823438812009
YES;MI;INN19785;2018;SEP;1;15.209999999999999;0;0,4;Card;Shonen;<=10;27.0;2.0;1.0;5;27/07/2018;27/07/2018;0;0;21.509691944559616
YES;BO;INN11713;2018;JAN;0;10.1;0;0,0;Cash;;21;10.0;1.0;1.0;2;13/08/2017;13/08/2017;0;0;11.303421220556546
YES;BO;INN32407;2018;MAY;1;6.5;0;0,0;Cash;Shonen;12;13.0;1.0;1.0;2;16/02/2018;16/02/2018;0;1;10.522620588257135
YES;BO;INN19267;2018;SEP;1;9.486;0;0,0;Card;Shonen;24;26.0;3.0;1.0;2;02/09/2018;02/09/2018;0;0;28.904564881028136
YES;BO;INN27892;2018;JUL;2;21.057;0;0,33333;Card;Shonen;<=10;1.0;;;6;01/01/0001;01/01/9999;0;0;
YES;BO;INN01912;2018;JAN;2;6.536;0;0,33333;Card;Shojo;<=10;30.0;;;3;01/01/0001;01/01/9999;0;0;
NO;BO;INN08100;2018;MAY;0;19.89;0;0,0;Card;Shonen;16;18.0;;;4;01/01/0001;01/01/9999;0;0;
NO;MI;INN07813;2018;OCT;2;11.34;0;0,0;Card;Shonen;13;3.0;2.0;1.0;2;01/04/2018;01/04/2018;0;2;15.91771749244156
YES;RM;INN31232;2018;MAR;1;6.5;0;0,0;Coupon;Shonen;17;16.0;171.0;73.0;1;13/03/2018;05/06/2015;0;1;2073.270377274038
YES;NA;INN04700;2018;SEP;2;10.8;0;0,5;Card;Shonen;24;1.0;3.0;2.0;2;07/08/2018;19/05/2018;0;3;30.808689000525256
NO;BO;INN22611;2018;MAY;0;9.86;0;0,5;Card;Shonen;;13.0;;;4;01/01/0001;01/01/9999;0;0;
NO;MI;INN07295;2018;JUN;0;11.790000000000001;0;0,0;Card;Shonen;;28.0;;;2;01/01/0001;01/01/9999;0;0;
NO;BO;INN22627;2018;AUG;1;8.65;0;0,33333;Card;Shonen;16;1.0;;;3;01/01/0001;01/01/9999;0;0;
YES;NA;INN17951;2018;JUL;1;18.881;0;0,5;Card;Shonen;27;5.0;6.0;2.0;8;13/05/2018;28/12/2017;0;0;68.03266087787935
YES;BO;INN20299;2018;JAN;0;6.5;0;0,0;Cash;Shonen;;19.0;3.0;2.0;2;27/08/2017;03/01/2017;0;0;29.97478678623139
YES;NA;INN12569;2018;MAY;0;13.0;0;0,5;Coupon;Shonen;28;8.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN31083;2018;APR;1;9.45;0;0,0;Card;Shojo;<=10;29.0;2.0;2.0;2;15/03/2018;12/10/2017;0;0;19.434587369492224
YES;BO;INN28174;2018;JUL;0;7.9;0;0,0;Coupon;Shonen;18;28.0;5.0;2.0;1;15/07/2018;22/12/2017;0;0;42.328942420179686
YES;MI;INN00618;2018;JUL;1;10.05;0;0,5;Card;Shojo;20;1.0;1.0;1.0;4;09/05/2018;09/05/2018;0;0;4.859812657006622
YES;BO;INN01007;2018;APR;1;9.5;0;0,0;Card;Shonen;14;18.0;2.0;2.0;1;10/04/2018;05/10/2017;0;1;10.140877494701128
YES;BO;INN00361;2018;SEP;3;9.095;0;0,0;Cash;Shonen;11;28.0;9.0;5.0;2;04/07/2018;03/01/2018;0;3;63.659954042235626
